Date,Language,Conversions
04/02/2020,Language 8,2
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 8,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,3
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 9,0
04/02/2020,Language 10,"0,12"
04/02/2020,Language 10,1
04/02/2020,Language 10,3
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 10,0
04/02/2020,Language 11,0
04/02/2020,Language 11,0
04/02/2020,Language 11,0
04/02/2020,Language 11,0
04/02/2020,Language 11,0
04/02/2020,Language 11,0
04/02/2020,Language 11,0
04/02/2020,Language 12,0
04/02/2020,Language 12,0
04/02/2020,Language 12,0
04/02/2020,Language 12,0
04/02/2020,Language 12,0
04/02/2020,Language 12,0
04/02/2020,Language 12,0
04/02/2020,Language 13,2
04/02/2020,Language 13,0
04/02/2020,Language 13,0
04/02/2020,Language 13,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 14,0
04/02/2020,Language 15,2
04/02/2020,Language 15,0
04/02/2020,Language 15,0
04/02/2020,Language 15,0
04/02/2020,Language 15,0
04/02/2020,Language 15,0
04/02/2020,Language 15,0
04/02/2020,Language 15,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
04/02/2020,Language 16,0
05/02/2020,Language 1,11
05/02/2020,Language 1,0
05/02/2020,Language 2,"4,48"
05/02/2020,Language 2,0
05/02/2020,Language 3,"19,14"
05/02/2020,Language 3,"42,56"
05/02/2020,Language 3,0
05/02/2020,Language 4,0
05/02/2020,Language 4,0
05/02/2020,Language 5,7
05/02/2020,Language 4,7
05/02/2020,Language 4,8
05/02/2020,Language 4,"6,5"
05/02/2020,Language 4,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,1
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 5,0
05/02/2020,Language 6,0
05/02/2020,Language 6,4
05/02/2020,Language 6,3
05/02/2020,Language 6,0
05/02/2020,Language 6,0
05/02/2020,Language 6,0
05/02/2020,Language 6,0
05/02/2020,Language 6,0
05/02/2020,Language 6,0
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,12
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,1
05/02/2020,Language 7,"82,78"
05/02/2020,Language 7,0
05/02/2020,Language 7,"51,92"
05/02/2020,Language 7,"10,83"
05/02/2020,Language 7,2
05/02/2020,Language 7,3
05/02/2020,Language 7,3
05/02/2020,Language 7,"1,5"
05/02/2020,Language 7,"3,75"
05/02/2020,Language 7,"2,5"
05/02/2020,Language 7,"12,75"
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,11
05/02/2020,Language 7,"3,5"
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,"1,5"
05/02/2020,Language 7,"3,03"
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 7,0
05/02/2020,Language 8,"16,58"
05/02/2020,Language 8,0
05/02/2020,Language 8,3
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,1
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 8,0
05/02/2020,Language 9,4
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 9,0
05/02/2020,Language 10,"4,87"
05/02/2020,Language 10,1
05/02/2020,Language 10,"2,5"
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 10,0
05/02/2020,Language 11,0
05/02/2020,Language 11,0
05/02/2020,Language 11,1
05/02/2020,Language 11,0
05/02/2020,Language 11,0
05/02/2020,Language 11,0
05/02/2020,Language 11,0
05/02/2020,Language 12,0
05/02/2020,Language 12,0
05/02/2020,Language 12,0
05/02/2020,Language 12,0
05/02/2020,Language 12,0
05/02/2020,Language 12,0
05/02/2020,Language 12,0
05/02/2020,Language 13,3
05/02/2020,Language 13,0
05/02/2020,Language 13,0
05/02/2020,Language 13,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 14,0
05/02/2020,Language 15,2
05/02/2020,Language 15,0
05/02/2020,Language 15,0
05/02/2020,Language 15,0
05/02/2020,Language 15,0
05/02/2020,Language 15,0
05/02/2020,Language 15,0
05/02/2020,Language 15,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
05/02/2020,Language 16,0
06/02/2020,Language 1,"4,33"
06/02/2020,Language 1,"0,67"
06/02/2020,Language 2,"3,89"
06/02/2020,Language 2,0
06/02/2020,Language 3,"17,2"
06/02/2020,Language 3,"63,87"
06/02/2020,Language 3,0
06/02/2020,Language 4,1
06/02/2020,Language 4,0
06/02/2020,Language 5,4
06/02/2020,Language 4,"11,17"
06/02/2020,Language 4,"8,33"
06/02/2020,Language 4,15
06/02/2020,Language 4,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 5,0
06/02/2020,Language 6,"3,67"
06/02/2020,Language 6,1
06/02/2020,Language 6,4
06/02/2020,Language 6,0
06/02/2020,Language 6,0
06/02/2020,Language 6,0
06/02/2020,Language 6,0
06/02/2020,Language 6,0
06/02/2020,Language 6,0
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,12
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,4
06/02/2020,Language 7,"54,26"
06/02/2020,Language 7,0
06/02/2020,Language 7,"40,25"
06/02/2020,Language 7,17
06/02/2020,Language 7,"4,5"
06/02/2020,Language 7,0
06/02/2020,Language 7,1
06/02/2020,Language 7,0
06/02/2020,Language 7,"7,56"
06/02/2020,Language 7,"5,5"
06/02/2020,Language 7,"10,92"
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,"3,5"
06/02/2020,Language 7,"1,17"
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,"1,2"
06/02/2020,Language 7,"7,75"
06/02/2020,Language 7,"2,17"
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 7,0
06/02/2020,Language 8,"7,75"
06/02/2020,Language 8,0
06/02/2020,Language 8,2
06/02/2020,Language 8,1
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,"3,5"
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,1
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 8,0
06/02/2020,Language 9,1
06/02/2020,Language 9,1
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 9,0
06/02/2020,Language 10,"1,75"
06/02/2020,Language 10,0
06/02/2020,Language 10,3
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 10,0
06/02/2020,Language 11,"1,5"
06/02/2020,Language 11,0
06/02/2020,Language 11,0
06/02/2020,Language 11,0
06/02/2020,Language 11,0
06/02/2020,Language 11,0
06/02/2020,Language 11,0
06/02/2020,Language 12,0
06/02/2020,Language 12,0
06/02/2020,Language 12,0
06/02/2020,Language 12,0
06/02/2020,Language 12,0
06/02/2020,Language 12,0
06/02/2020,Language 12,0
06/02/2020,Language 13,2
06/02/2020,Language 13,0
06/02/2020,Language 13,0
06/02/2020,Language 13,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 14,0
06/02/2020,Language 15,1
06/02/2020,Language 15,0
06/02/2020,Language 15,0
06/02/2020,Language 15,0
06/02/2020,Language 15,0
06/02/2020,Language 15,0
06/02/2020,Language 15,0
06/02/2020,Language 15,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
06/02/2020,Language 16,0
07/02/2020,Language 1,5
07/02/2020,Language 1,0
07/02/2020,Language 2,"3,13"
07/02/2020,Language 2,0
07/02/2020,Language 3,"12,59"
07/02/2020,Language 3,"53,42"
07/02/2020,Language 3,0
07/02/2020,Language 4,0
07/02/2020,Language 4,0
07/02/2020,Language 5,"7,5"
07/02/2020,Language 4,"2,67"
07/02/2020,Language 4,"7,83"
07/02/2020,Language 4,14
07/02/2020,Language 4,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,1
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 5,0
07/02/2020,Language 6,2
07/02/2020,Language 6,"1,5"
07/02/2020,Language 6,2
07/02/2020,Language 6,0
07/02/2020,Language 6,0
07/02/2020,Language 6,0
07/02/2020,Language 6,0
07/02/2020,Language 6,1
07/02/2020,Language 6,0
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,16
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,"80,83"
07/02/2020,Language 7,0
07/02/2020,Language 7,"48,47"
07/02/2020,Language 7,22
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,"2,25"
07/02/2020,Language 7,"2,33"
07/02/2020,Language 7,"2,52"
07/02/2020,Language 7,"11,25"
07/02/2020,Language 7,"7,42"
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,8
07/02/2020,Language 7,3
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,7
07/02/2020,Language 7,"5,25"
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 7,0
07/02/2020,Language 8,"7,5"
07/02/2020,Language 8,0
07/02/2020,Language 8,1
07/02/2020,Language 8,"1,67"
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,2
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 8,0
07/02/2020,Language 9,1
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 9,0
07/02/2020,Language 10,"1,49"
07/02/2020,Language 10,"1,5"
07/02/2020,Language 10,3
07/02/2020,Language 10,0
07/02/2020,Language 10,0
07/02/2020,Language 10,0
07/02/2020,Language 10,1
07/02/2020,Language 10,0
07/02/2020,Language 10,1
07/02/2020,Language 10,0
07/02/2020,Language 10,0
07/02/2020,Language 10,0
07/02/2020,Language 11,0
07/02/2020,Language 11,0
07/02/2020,Language 11,0
07/02/2020,Language 11,0
07/02/2020,Language 11,0
07/02/2020,Language 11,0
07/02/2020,Language 11,0
07/02/2020,Language 12,0
07/02/2020,Language 12,0
07/02/2020,Language 12,0
07/02/2020,Language 12,0
07/02/2020,Language 12,0
07/02/2020,Language 12,0
07/02/2020,Language 12,0
07/02/2020,Language 13,2
07/02/2020,Language 13,0
07/02/2020,Language 13,0
07/02/2020,Language 13,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 14,0
07/02/2020,Language 15,"1,5"
07/02/2020,Language 15,0
07/02/2020,Language 15,0
07/02/2020,Language 15,0
07/02/2020,Language 15,0
07/02/2020,Language 15,0
07/02/2020,Language 15,0
07/02/2020,Language 15,1
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
07/02/2020,Language 16,0
08/02/2020,Language 1,8
08/02/2020,Language 1,0
08/02/2020,Language 2,0
08/02/2020,Language 2,0
08/02/2020,Language 3,"9,37"
08/02/2020,Language 3,"26,17"
08/02/2020,Language 3,0
08/02/2020,Language 4,3
08/02/2020,Language 4,0
08/02/2020,Language 5,0
08/02/2020,Language 4,5
08/02/2020,Language 4,2
08/02/2020,Language 4,10
08/02/2020,Language 4,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,1
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 5,0
08/02/2020,Language 6,0
08/02/2020,Language 6,3
08/02/2020,Language 6,2
08/02/2020,Language 6,0
08/02/2020,Language 6,0
08/02/2020,Language 6,0
08/02/2020,Language 6,0
08/02/2020,Language 6,0
08/02/2020,Language 6,0
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,8
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,2
08/02/2020,Language 7,"35,68"
08/02/2020,Language 7,0
08/02/2020,Language 7,"39,33"
08/02/2020,Language 7,"11,27"
08/02/2020,Language 7,"2,5"
08/02/2020,Language 7,0
08/02/2020,Language 7,"3,17"
08/02/2020,Language 7,"0,33"
08/02/2020,Language 7,5
08/02/2020,Language 7,"8,5"
08/02/2020,Language 7,"5,33"
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,"3,83"
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,"2,5"
08/02/2020,Language 7,2
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 7,0
08/02/2020,Language 8,3
08/02/2020,Language 8,0
08/02/2020,Language 8,3
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,1
08/02/2020,Language 8,"4,25"
08/02/2020,Language 8,0
08/02/2020,Language 8,1
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 8,0
08/02/2020,Language 9,2
08/02/2020,Language 9,"0,25"
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 9,0
08/02/2020,Language 10,0
08/02/2020,Language 10,"1,5"
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 10,1
08/02/2020,Language 10,0
08/02/2020,Language 10,0
08/02/2020,Language 11,0
08/02/2020,Language 11,0
08/02/2020,Language 11,0
08/02/2020,Language 11,0
08/02/2020,Language 11,0
08/02/2020,Language 11,0
08/02/2020,Language 11,0
08/02/2020,Language 12,0
08/02/2020,Language 12,0
08/02/2020,Language 12,0
08/02/2020,Language 12,0
08/02/2020,Language 12,0
08/02/2020,Language 12,0
08/02/2020,Language 12,0
08/02/2020,Language 13,0
08/02/2020,Language 13,0
08/02/2020,Language 13,0
08/02/2020,Language 13,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 14,0
08/02/2020,Language 15,2
08/02/2020,Language 15,0
08/02/2020,Language 15,0
08/02/2020,Language 15,0
08/02/2020,Language 15,0
08/02/2020,Language 15,0
08/02/2020,Language 15,0
08/02/2020,Language 15,0
08/02/2020,Language 16,"2,13"
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
08/02/2020,Language 16,0
09/02/2020,Language 1,8
09/02/2020,Language 1,0
09/02/2020,Language 2,1
09/02/2020,Language 2,1
09/02/2020,Language 3,"7,75"
09/02/2020,Language 3,"28,14"
09/02/2020,Language 3,0
09/02/2020,Language 4,1
09/02/2020,Language 4,0
09/02/2020,Language 5,0
09/02/2020,Language 4,7
09/02/2020,Language 4,3
09/02/2020,Language 4,7
09/02/2020,Language 4,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 5,0
09/02/2020,Language 6,0
09/02/2020,Language 6,1
09/02/2020,Language 6,3
09/02/2020,Language 6,0
09/02/2020,Language 6,0
09/02/2020,Language 6,0
09/02/2020,Language 6,0
09/02/2020,Language 6,0
09/02/2020,Language 6,0
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,12
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,1
09/02/2020,Language 7,"41,2"
09/02/2020,Language 7,0
09/02/2020,Language 7,"37,42"
09/02/2020,Language 7,"17,2"
09/02/2020,Language 7,1
09/02/2020,Language 7,1
09/02/2020,Language 7,"2,25"
09/02/2020,Language 7,1
09/02/2020,Language 7,"7,24"
09/02/2020,Language 7,3
09/02/2020,Language 7,"10,31"
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,9
09/02/2020,Language 7,"6,83"
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,2
09/02/2020,Language 7,1
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 7,0
09/02/2020,Language 8,5
09/02/2020,Language 8,3
09/02/2020,Language 8,0
09/02/2020,Language 8,0
09/02/2020,Language 8,0
09/02/2020,Language 8,0
09/02/2020,Language 8,0
09/02/2020,Language 8,4
